OrderID,CustomerID,OrderDate,TotalAmount
1380,211,2024-01-28 00:00:00,22520
1381,704,2025-03-16 00:00:00,5664
1382,44,2024-08-21 00:00:00,55496
1383,541,2023-05-29 00:00:00,22286
1384,571,2025-01-30 00:00:00,27246
1385,583,2025-04-12 00:00:00,27070
1386,92,2024-02-09 00:00:00,19371
1387,265,2023-10-10 00:00:00,12411
1388,895,2023-12-28 00:00:00,9654
1389,220,2024-01-14 00:00:00,25634
1390,902,2023-07-17 00:00:00,36933
1391,925,2024-07-09 00:00:00,24375
1392,442,2023-12-22 00:00:00,14608
1393,401,2024-06-23 00:00:00,22083
1394,400,2024-03-04 00:00:00,7370
1395,727,2023-01-17 00:00:00,28826
1396,991,2024-09-30 00:00:00,13104
1397,899,2024-01-14 00:00:00,7923
1398,789,2024-11-10 00:00:00,29465
1399,576,2024-05-20 00:00:00,22150
1400,858,2025-01-25 00:00:00,39046
1401,804,2025-06-17 00:00:00,40149
1402,490,2023-03-17 00:00:00,39393
1403,485,2023-08-19 00:00:00,8002
1404,757,2024-12-16 00:00:00,27666
1405,470,2023-09-05 00:00:00,23905
1406,574,2023-10-29 00:00:00,20112
1407,938,2024-12-26 00:00:00,10581
1408,844,2023-08-03 00:00:00,9315
1409,682,2023-06-07 00:00:00,48841
1410,445,2023-03-10 00:00:00,20470
1411,269,2024-01-28 00:00:00,3158
1412,267,2023-03-26 00:00:00,10395
1413,54,2023-09-24 00:00:00,0
1414,528,2023-03-10 00:00:00,27634
1415,520,2024-09-02 00:00:00,26516
1416,616,2023-12-13 00:00:00,25379
1417,59,2024-12-28 00:00:00,75865
1418,825,2024-11-03 00:00:00,24037
1419,40,2024-02-27 00:00:00,29475
1420,237,2024-08-28 00:00:00,27826
1421,955,2023-06-23 00:00:00,35992
1422,386,2024-11-07 00:00:00,52748
1423,606,2023-04-25 00:00:00,13098
1424,734,2023-08-08 00:00:00,27285
1425,716,2023-01-31 00:00:00,11145
1426,650,2024-06-06 00:00:00,29444
1427,300,2023-12-09 00:00:00,153
1428,395,2024-01-12 00:00:00,0
1429,207,2023-05-10 00:00:00,3900
1430,336,2024-09-08 00:00:00,4594
1431,593,2024-06-22 00:00:00,14940
1432,730,2025-01-08 00:00:00,16066
1433,514,2023-01-02 00:00:00,16972
1434,178,2025-05-20 00:00:00,0
1435,396,2023-04-11 00:00:00,4686
1436,371,2024-06-16 00:00:00,3505
1437,858,2023-02-27 00:00:00,48467
1438,791,2024-01-24 00:00:00,43030
1439,658,2024-11-22 00:00:00,50020
1440,318,2023-12-07 00:00:00,52934
1441,736,2025-05-10 00:00:00,21174
1442,369,2023-01-20 00:00:00,0
1443,384,2023-09-12 00:00:00,42757
1444,62,2023-11-13 00:00:00,16081
1445,806,2023-02-07 00:00:00,20458
1446,505,2024-10-21 00:00:00,3525
1447,239,2024-06-20 00:00:00,35958
1448,195,2024-01-21 00:00:00,34267
1449,678,2024-09-24 00:00:00,4240
1450,963,2023-01-26 00:00:00,2662
1451,222,2024-03-29 00:00:00,3629
1452,61,2024-11-11 00:00:00,37176
1453,129,2023-11-19 00:00:00,20227
1454,990,2025-01-06 00:00:00,0
1455,685,2024-05-27 00:00:00,21465
1456,992,2025-03-29 00:00:00,21235
1457,156,2025-02-11 00:00:00,0
1458,917,2023-01-13 00:00:00,6531
1459,378,2024-07-13 00:00:00,57345
1460,622,2025-04-04 00:00:00,47615
1461,781,2024-01-06 00:00:00,15972
1462,923,2023-10-18 00:00:00,5298
1463,868,2023-11-28 00:00:00,31466
1464,903,2024-08-28 00:00:00,14668
1465,790,2023-09-18 00:00:00,63967
1466,586,2025-02-28 00:00:00,18656
1467,999,2025-05-20 00:00:00,25314
1468,437,2023-07-24 00:00:00,5724
1469,975,2024-11-27 00:00:00,24808
1470,207,2024-11-17 00:00:00,10044
1471,388,2024-01-22 00:00:00,8961
1472,480,2025-06-10 00:00:00,22777
1473,791,2025-03-31 00:00:00,35703
1474,887,2024-04-12 00:00:00,54404
1475,838,2024-02-19 00:00:00,30197
1476,984,2023-03-10 00:00:00,0
1477,340,2024-04-16 00:00:00,20502
1478,869,2023-04-14 00:00:00,76241
1479,340,2025-01-27 00:00:00,12293
1480,204,2023-06-10 00:00:00,31506
1481,161,2023-07-19 00:00:00,28384
1482,540,2023-08-04 00:00:00,25529
1483,392,2023-07-31 00:00:00,13606
1484,769,2024-05-22 00:00:00,5531
1485,677,2023-01-16 00:00:00,26092
1486,575,2024-05-12 00:00:00,16745
1487,534,2025-06-02 00:00:00,30911
1488,70,2023-11-28 00:00:00,19022
1489,893,2024-12-17 00:00:00,59575
1490,405,2025-05-26 00:00:00,4096
1491,608,2024-07-04 00:00:00,0
1492,675,2024-08-23 00:00:00,26822
1493,591,2023-09-13 00:00:00,31573
1494,517,2025-02-04 00:00:00,9498
1495,828,2024-12-28 00:00:00,10041
1496,120,2025-05-29 00:00:00,8140
1497,814,2025-03-25 00:00:00,17295
1498,690,2023-06-21 00:00:00,27554
1499,688,2024-10-10 00:00:00,9395
1500,902,2024-05-12 00:00:00,30679
1501,217,2024-04-15 00:00:00,22008
1502,56,2024-01-19 00:00:00,17474
1503,366,2024-11-20 00:00:00,45327
1504,699,2024-08-11 00:00:00,22820
1505,504,2024-11-30 00:00:00,11554
1506,744,2024-05-21 00:00:00,49116
1507,767,2024-06-10 00:00:00,21116
1508,925,2025-03-14 00:00:00,29580
1509,455,2025-04-10 00:00:00,8389
1510,104,2023-11-21 00:00:00,0
1511,77,2023-08-02 00:00:00,0
1512,230,2023-07-27 00:00:00,33152
1513,914,2023-06-18 00:00:00,21870
1514,258,2023-11-26 00:00:00,30623
1515,264,2023-10-07 00:00:00,24030
1516,331,2023-11-01 00:00:00,33625
1517,993,2023-05-26 00:00:00,16787
1518,182,2025-02-13 00:00:00,20290
1519,893,2024-05-30 00:00:00,12024
1520,768,2023-03-31 00:00:00,9977
1521,550,2024-03-28 00:00:00,8967
1522,688,2023-03-01 00:00:00,40979
1523,27,2023-11-07 00:00:00,63375
1524,276,2024-06-11 00:00:00,52842
1525,652,2023-08-15 00:00:00,0
1526,299,2024-04-18 00:00:00,47502
1527,957,2024-06-24 00:00:00,27505
1528,799,2024-10-24 00:00:00,5712
1529,91,2025-01-26 00:00:00,13275
1530,480,2025-02-20 00:00:00,55419
1531,573,2023-03-20 00:00:00,0
1532,458,2024-03-08 00:00:00,2781
1533,451,2025-03-11 00:00:00,31258
1534,365,2023-06-02 00:00:00,14546
1535,859,2025-02-27 00:00:00,27255
1536,675,2024-02-05 00:00:00,42292
1537,351,2023-10-06 00:00:00,25066
1538,655,2023-02-26 00:00:00,39366
1539,400,2023-07-05 00:00:00,29632
1540,253,2024-02-02 00:00:00,26704
1541,781,2024-08-27 00:00:00,21217
1542,881,2025-02-26 00:00:00,0
1543,803,2023-06-07 00:00:00,58815
1544,459,2025-02-25 00:00:00,23534
1545,699,2024-11-23 00:00:00,22485
1546,917,2023-12-25 00:00:00,22800
1547,499,2024-03-15 00:00:00,19700
1548,950,2024-08-11 00:00:00,8576
1549,971,2024-04-10 00:00:00,51854
1550,926,2024-10-24 00:00:00,13211
1551,508,2024-03-21 00:00:00,13321
1552,304,2025-01-19 00:00:00,41145
1553,501,2025-03-11 00:00:00,39696
1554,803,2025-01-12 00:00:00,53353
1555,598,2024-05-02 00:00:00,35548
1556,166,2024-06-13 00:00:00,2460
1557,415,2023-03-14 00:00:00,19636
1558,462,2024-12-01 00:00:00,35976
1559,920,2023-01-17 00:00:00,8271
1560,114,2024-06-14 00:00:00,29428
1561,433,2024-12-31 00:00:00,11723
1562,992,2023-11-22 00:00:00,40875
1563,356,2024-09-23 00:00:00,36568
1564,928,2024-09-04 00:00:00,12532
1565,695,2024-06-29 00:00:00,25665
1566,207,2024-08-18 00:00:00,41052
1567,768,2024-12-08 00:00:00,7884
1568,235,2025-04-21 00:00:00,10995
1569,442,2023-07-21 00:00:00,30075
1570,355,2023-12-10 00:00:00,3763
1571,515,2025-05-02 00:00:00,27146
1572,208,2024-06-06 00:00:00,19826
1573,709,2025-05-08 00:00:00,13924
1574,853,2024-02-04 00:00:00,48002
1575,125,2023-08-06 00:00:00,23178
1576,138,2024-03-20 00:00:00,8124
1577,339,2025-02-03 00:00:00,28697
1578,537,2023-08-10 00:00:00,4669
1579,68,2024-01-18 00:00:00,30571
1580,573,2025-05-30 00:00:00,19719
1581,541,2024-08-14 00:00:00,1619
1582,383,2023-01-07 00:00:00,9060
1583,19,2023-09-29 00:00:00,9742
1584,683,2025-01-08 00:00:00,6587
1585,450,2023-01-16 00:00:00,20689
1586,74,2024-02-28 00:00:00,4326
1587,573,2024-06-07 00:00:00,43120
1588,939,2025-03-13 00:00:00,0
1589,665,2025-01-22 00:00:00,15360
1590,276,2023-01-21 00:00:00,7946
1591,48,2024-11-20 00:00:00,4330
1592,211,2023-08-16 00:00:00,26063
1593,855,2025-02-23 00:00:00,46271
1594,920,2023-10-15 00:00:00,20308
1595,651,2025-03-19 00:00:00,19568
1596,622,2023-05-14 00:00:00,4349
1597,994,2023-10-10 00:00:00,37419
1598,695,2024-02-08 00:00:00,22196
1599,540,2024-10-26 00:00:00,27107
1600,709,2023-03-07 00:00:00,8181
1601,191,2024-10-10 00:00:00,31410
1602,315,2024-08-26 00:00:00,39183
1603,901,2024-03-12 00:00:00,31168
1604,563,2025-04-08 00:00:00,18664
1605,661,2023-09-16 00:00:00,25706
1606,780,2023-04-13 00:00:00,22418
1607,562,2024-07-20 00:00:00,9600
1608,900,2025-02-07 00:00:00,64535
1609,758,2023-04-11 00:00:00,14023
1610,113,2023-07-17 00:00:00,4978
1611,170,2025-03-23 00:00:00,0
1612,468,2023-08-14 00:00:00,20936
1613,678,2024-04-07 00:00:00,75473
1614,921,2023-08-25 00:00:00,47735
1615,14,2023-01-26 00:00:00,36895
1616,715,2023-05-01 00:00:00,11751
1617,288,2024-05-20 00:00:00,34428
1618,907,2023-07-01 00:00:00,24153
1619,189,2024-12-11 00:00:00,12993
1620,914,2025-03-24 00:00:00,2930
1621,155,2025-02-05 00:00:00,59425
1622,567,2024-09-25 00:00:00,35359
1623,694,2024-06-26 00:00:00,30371
1624,722,2023-11-11 00:00:00,56854
1625,888,2025-03-07 00:00:00,15785
1626,471,2024-09-09 00:00:00,14784
1627,75,2025-01-05 00:00:00,45298
1628,277,2023-09-30 00:00:00,26475
1629,940,2023-08-20 00:00:00,20631
1630,645,2024-02-24 00:00:00,79523
1631,343,2025-02-06 00:00:00,11199
1632,425,2024-03-17 00:00:00,24812
1633,571,2024-05-10 00:00:00,22056
1634,511,2023-01-24 00:00:00,41962
1635,857,2023-04-19 00:00:00,51398
1636,182,2024-12-03 00:00:00,3740
1637,458,2024-05-16 00:00:00,19548
1638,918,2025-05-08 00:00:00,37760
1639,851,2023-01-25 00:00:00,4279
1640,833,2023-07-06 00:00:00,19973
1641,64,2023-10-15 00:00:00,894
1642,839,2024-09-19 00:00:00,7968
1643,260,2023-12-04 00:00:00,38016
1644,193,2025-05-27 00:00:00,22905
1645,655,2023-02-06 00:00:00,1553
1646,616,2025-03-04 00:00:00,42595
1647,972,2023-05-17 00:00:00,29042
1648,406,2024-05-22 00:00:00,13598
1649,726,2023-08-15 00:00:00,39759
1650,754,2023-11-16 00:00:00,35496
1651,943,2025-04-19 00:00:00,3244
1652,721,2023-07-01 00:00:00,20535
1653,93,2025-05-23 00:00:00,21509
1654,430,2023-03-27 00:00:00,22028
1655,654,2024-04-11 00:00:00,63124
1656,434,2023-02-22 00:00:00,7090
1657,404,2025-05-09 00:00:00,50510
1658,434,2025-05-16 00:00:00,55079
1659,112,2023-08-23 00:00:00,25567
1660,929,2025-02-17 00:00:00,8877
1661,375,2025-03-09 00:00:00,38026
1662,59,2024-03-08 00:00:00,20088
1663,43,2024-05-10 00:00:00,4174
1664,207,2023-04-10 00:00:00,62169
1665,780,2024-08-21 00:00:00,13750
1666,296,2024-02-07 00:00:00,5342
1667,118,2024-01-31 00:00:00,25522
1668,532,2024-06-10 00:00:00,36218
1669,222,2024-02-19 00:00:00,14699
1670,166,2024-09-04 00:00:00,30389
1671,643,2024-11-07 00:00:00,28270
1672,156,2024-04-07 00:00:00,40260
1673,184,2024-06-24 00:00:00,58851
1674,90,2024-09-17 00:00:00,1996
1675,94,2024-09-10 00:00:00,52379
1676,13,2023-12-30 00:00:00,57280
1677,973,2023-05-10 00:00:00,43209
1678,834,2023-03-25 00:00:00,19936
1679,805,2023-09-28 00:00:00,8772
1680,945,2023-09-01 00:00:00,12978
1681,742,2024-01-23 00:00:00,36837
1682,834,2023-08-02 00:00:00,36690
1683,804,2025-03-28 00:00:00,10729
1684,438,2023-06-15 00:00:00,27358
1685,538,2025-03-01 00:00:00,3612
1686,587,2023-02-28 00:00:00,32344
1687,968,2024-08-24 00:00:00,27792
1688,876,2025-06-01 00:00:00,13285
1689,936,2025-04-22 00:00:00,28747
1690,811,2024-05-18 00:00:00,27259
1691,150,2024-12-06 00:00:00,9800
1692,660,2023-05-03 00:00:00,53151
1693,8,2024-10-09 00:00:00,2370
1694,29,2024-02-17 00:00:00,19011
1695,296,2023-05-19 00:00:00,16140
1696,986,2023-08-17 00:00:00,6306
1697,926,2023-10-01 00:00:00,23092
1698,721,2024-03-14 00:00:00,2676
1699,640,2024-07-15 00:00:00,6024
1700,340,2023-04-28 00:00:00,11198
1701,628,2024-12-14 00:00:00,25616
1702,439,2024-04-27 00:00:00,47932
1703,144,2024-01-30 00:00:00,30912
1704,942,2024-12-03 00:00:00,34382
1705,830,2025-05-25 00:00:00,7566
1706,747,2024-04-04 00:00:00,34166
1707,519,2025-04-14 00:00:00,6195
1708,976,2024-11-23 00:00:00,28801
1709,45,2023-03-19 00:00:00,23087
1710,955,2024-02-16 00:00:00,18955
1711,239,2023-03-16 00:00:00,0
1712,952,2023-10-22 00:00:00,4773
1713,944,2025-03-03 00:00:00,16234
1714,155,2023-01-21 00:00:00,25675
1715,181,2023-06-20 00:00:00,49795
1716,215,2023-01-15 00:00:00,22566
1717,88,2023-07-30 00:00:00,52295
1718,256,2024-07-13 00:00:00,18767
1719,511,2023-03-27 00:00:00,65422
1720,73,2023-05-29 00:00:00,17088
1721,931,2024-11-30 00:00:00,35816
1722,179,2024-01-07 00:00:00,30749
1723,212,2024-04-24 00:00:00,17767
1724,805,2025-03-28 00:00:00,27328
1725,234,2023-05-31 00:00:00,53345
1726,465,2023-05-21 00:00:00,34038
1727,751,2023-03-10 00:00:00,4251
1728,223,2023-09-17 00:00:00,1304
1729,631,2025-04-25 00:00:00,0
1730,825,2024-06-04 00:00:00,18216
1731,264,2024-09-24 00:00:00,35464
1732,207,2024-01-06 00:00:00,12378
1733,607,2024-02-23 00:00:00,15956
1734,885,2023-04-11 00:00:00,45329
1735,734,2024-10-22 00:00:00,22341
1736,366,2024-10-19 00:00:00,4230
1737,276,2025-05-14 00:00:00,4050
1738,380,2023-08-31 00:00:00,14049
1739,743,2025-01-22 00:00:00,0
1740,309,2024-05-26 00:00:00,31004
1741,631,2025-04-28 00:00:00,1609
1742,268,2024-07-08 00:00:00,1480
1743,945,2023-04-05 00:00:00,13718
1744,785,2023-08-14 00:00:00,6001
1745,64,2024-06-01 00:00:00,44758
1746,810,2023-08-02 00:00:00,25421
1747,350,2024-12-18 00:00:00,59993
1748,925,2023-03-08 00:00:00,44766
1749,915,2024-01-31 00:00:00,80336
1750,494,2024-09-03 00:00:00,43107
1751,523,2023-01-12 00:00:00,26130
1752,98,2023-08-25 00:00:00,2583
1753,946,2025-04-13 00:00:00,38534
1754,71,2025-02-08 00:00:00,55368
1755,364,2024-02-03 00:00:00,2251
1756,570,2024-02-11 00:00:00,16020
1757,802,2025-04-28 00:00:00,24847
1758,763,2024-04-24 00:00:00,11009
1759,276,2024-10-08 00:00:00,14906
1760,50,2023-08-10 00:00:00,35083
1761,358,2023-06-05 00:00:00,30407
1762,728,2024-10-15 00:00:00,20432
1763,906,2024-03-03 00:00:00,1461
1764,928,2023-06-07 00:00:00,36065
1765,564,2024-02-20 00:00:00,20770
1766,783,2023-11-22 00:00:00,24686
1767,485,2024-01-06 00:00:00,24989
1768,84,2023-12-10 00:00:00,7346
1769,899,2023-09-19 00:00:00,6740
1770,805,2023-10-10 00:00:00,14518
1771,638,2025-04-29 00:00:00,3606
1772,808,2025-05-05 00:00:00,19866
1773,584,2023-08-17 00:00:00,20730
1774,296,2025-06-06 00:00:00,24691
1775,236,2023-10-07 00:00:00,31359
1776,56,2025-05-19 00:00:00,64231
1777,919,2023-10-17 00:00:00,15220
1778,360,2024-11-10 00:00:00,11009
1779,907,2023-02-16 00:00:00,23971
1780,110,2024-12-15 00:00:00,21808
1781,192,2023-08-02 00:00:00,49384
1782,904,2025-01-27 00:00:00,27846
1783,93,2023-01-24 00:00:00,10471
1784,862,2023-11-17 00:00:00,23289
1785,568,2023-10-01 00:00:00,2408
1786,60,2024-07-09 00:00:00,19446
1787,650,2025-04-23 00:00:00,15582
1788,39,2023-11-09 00:00:00,79552
1789,540,2023-12-29 00:00:00,14804
1790,49,2024-10-29 00:00:00,6265
1791,420,2024-01-15 00:00:00,37111
1792,637,2024-12-11 00:00:00,18945
1793,13,2024-11-04 00:00:00,17740
1794,992,2024-04-14 00:00:00,30008
1795,36,2025-01-15 00:00:00,2702
1796,101,2024-11-05 00:00:00,24013
1797,794,2023-04-26 00:00:00,14152
1798,86,2024-08-27 00:00:00,32200
1799,516,2023-02-11 00:00:00,20779
1800,223,2025-03-06 00:00:00,43763
1801,338,2024-01-14 00:00:00,0
1802,960,2024-12-22 00:00:00,31620
1803,166,2023-07-25 00:00:00,32605
1804,383,2024-04-10 00:00:00,22090
1805,856,2025-01-01 00:00:00,576
1806,895,2023-10-07 00:00:00,6780
1807,376,2024-10-09 00:00:00,15368
1808,471,2024-09-09 00:00:00,31344
1809,790,2023-04-28 00:00:00,10194
1810,642,2023-08-25 00:00:00,17995
1811,31,2023-11-05 00:00:00,27394
1812,375,2024-03-31 00:00:00,55828
1813,11,2025-06-18 00:00:00,21443
1814,988,2024-04-19 00:00:00,4878
1815,302,2023-04-10 00:00:00,9993
1816,96,2023-09-18 00:00:00,0
1817,190,2023-11-01 00:00:00,8783
1818,453,2023-12-20 00:00:00,59759
1819,192,2023-10-13 00:00:00,28230
1820,486,2023-11-24 00:00:00,29674
1821,266,2023-04-13 00:00:00,8589
1822,424,2023-03-04 00:00:00,5812
1823,128,2024-11-17 00:00:00,28265
1824,238,2023-10-09 00:00:00,26356
1825,920,2024-03-16 00:00:00,16893
1826,355,2023-10-20 00:00:00,31650
1827,940,2025-01-07 00:00:00,28997
1828,112,2023-01-07 00:00:00,10513
1829,828,2024-09-30 00:00:00,22753
1830,446,2023-04-02 00:00:00,4788
1831,343,2023-07-09 00:00:00,34837
1832,145,2025-05-20 00:00:00,14999
1833,65,2024-04-20 00:00:00,32687
1834,247,2024-05-25 00:00:00,13681
1835,735,2024-04-06 00:00:00,28700
1836,991,2023-02-22 00:00:00,22828
1837,490,2025-01-23 00:00:00,36862
1838,825,2024-04-30 00:00:00,14102
1839,439,2024-10-05 00:00:00,13031
1840,106,2024-05-04 00:00:00,49987
1841,181,2023-12-30 00:00:00,35281
1842,184,2023-04-22 00:00:00,71266
1843,226,2024-02-13 00:00:00,53038
1844,777,2023-01-07 00:00:00,20247
1845,790,2025-01-11 00:00:00,26416
1846,909,2024-10-29 00:00:00,31972
1847,89,2023-07-16 00:00:00,40051
1848,688,2025-04-14 00:00:00,13817
1849,530,2025-05-25 00:00:00,51602
1850,371,2025-01-04 00:00:00,20346
1851,972,2024-01-02 00:00:00,13092
1852,936,2023-09-07 00:00:00,22274
1853,913,2024-08-17 00:00:00,29205
1854,399,2023-08-28 00:00:00,26596
1855,106,2024-01-15 00:00:00,29902
1856,271,2025-05-21 00:00:00,35861
1857,975,2025-04-14 00:00:00,52244
1858,831,2024-04-15 00:00:00,42381
1859,503,2025-02-13 00:00:00,40709
1860,679,2024-12-01 00:00:00,3497
1861,525,2024-03-30 00:00:00,17582
1862,849,2024-01-01 00:00:00,41528
1863,32,2023-10-17 00:00:00,5536
1864,393,2025-05-23 00:00:00,38490
1865,40,2024-02-07 00:00:00,15702
1866,660,2023-02-27 00:00:00,34783
1867,218,2024-06-04 00:00:00,9596
1868,731,2023-10-31 00:00:00,12335
1869,981,2023-04-25 00:00:00,11356
1870,82,2023-07-29 00:00:00,28730
1871,845,2023-02-10 00:00:00,53217
1872,720,2025-03-26 00:00:00,14667
1873,201,2023-06-22 00:00:00,41140
1874,447,2023-08-22 00:00:00,5007
1875,844,2025-03-03 00:00:00,12424
1876,428,2025-06-02 00:00:00,13151
1877,38,2024-08-12 00:00:00,45421
1878,211,2024-09-11 00:00:00,25836
1879,444,2025-03-03 00:00:00,44120
1880,327,2024-02-07 00:00:00,27076
1881,761,2023-02-08 00:00:00,16940
1882,227,2023-04-29 00:00:00,8623
1883,48,2023-12-01 00:00:00,4875
1884,18,2023-12-02 00:00:00,3213
1885,912,2024-06-22 00:00:00,32022
1886,439,2024-09-07 00:00:00,29740
1887,807,2023-03-15 00:00:00,23244
1888,708,2023-07-10 00:00:00,17937
1889,187,2023-11-20 00:00:00,3848
1890,345,2023-05-27 00:00:00,1068
1891,224,2025-02-05 00:00:00,16847
1892,830,2023-10-11 00:00:00,37791
1893,488,2023-08-01 00:00:00,21576
1894,909,2024-09-26 00:00:00,25488
1895,877,2024-12-18 00:00:00,10114
1896,849,2025-01-21 00:00:00,17190
1897,229,2024-01-29 00:00:00,48902
1898,390,2023-12-05 00:00:00,36217
1899,979,2025-03-08 00:00:00,35020
1900,589,2023-01-22 00:00:00,13626
1901,188,2025-02-09 00:00:00,3358
1902,858,2025-05-18 00:00:00,25645
1903,270,2023-04-15 00:00:00,38808
1904,607,2024-04-10 00:00:00,25792
1905,310,2024-04-03 00:00:00,33158
1906,132,2024-03-07 00:00:00,14337
1907,551,2025-02-08 00:00:00,15328
1908,72,2024-12-16 00:00:00,21020
1909,793,2025-04-01 00:00:00,21266
1910,845,2025-02-12 00:00:00,32040
1911,672,2024-09-10 00:00:00,21844
1912,187,2025-02-01 00:00:00,6786
1913,486,2023-08-09 00:00:00,6312
1914,191,2024-01-14 00:00:00,14291
1915,422,2023-08-10 00:00:00,40847
1916,120,2023-09-15 00:00:00,8900
1917,220,2024-12-13 00:00:00,42522
1918,53,2024-01-02 00:00:00,31396
1919,734,2025-02-08 00:00:00,33822
1920,451,2023-12-15 00:00:00,4711
1921,412,2023-08-13 00:00:00,6289
1922,643,2024-12-14 00:00:00,3398
1923,237,2025-01-07 00:00:00,20901
1924,758,2023-08-24 00:00:00,11734
1925,738,2023-07-02 00:00:00,15771
1926,720,2024-12-12 00:00:00,33638
1927,406,2025-05-18 00:00:00,25068
1928,608,2025-01-27 00:00:00,23992
1929,422,2024-03-19 00:00:00,37155
1930,712,2025-05-14 00:00:00,33578
1931,247,2024-09-14 00:00:00,18028
1932,72,2023-01-06 00:00:00,8560
1933,830,2023-08-24 00:00:00,9296
1934,185,2023-05-07 00:00:00,20194
1935,6,2023-04-14 00:00:00,13717
1936,206,2025-01-18 00:00:00,35724
1937,544,2024-04-24 00:00:00,1884
1938,611,2023-06-04 00:00:00,15350
1939,906,2023-09-14 00:00:00,13614
1940,387,2023-08-23 00:00:00,24744
1941,768,2024-05-14 00:00:00,18936
1942,699,2023-10-16 00:00:00,21297
1943,76,2024-05-24 00:00:00,36672
1944,177,2024-07-05 00:00:00,18544
1945,827,2025-03-10 00:00:00,17274
1946,799,2024-12-09 00:00:00,46567
1947,349,2025-02-23 00:00:00,40544
1948,255,2025-06-12 00:00:00,18270
1949,837,2025-02-14 00:00:00,10190
1950,702,2024-07-22 00:00:00,7586
1951,308,2023-10-25 00:00:00,9392
1952,345,2024-09-01 00:00:00,10578
1953,127,2023-05-17 00:00:00,38498
1954,937,2024-01-11 00:00:00,24281
1955,287,2023-03-28 00:00:00,3530
1956,766,2024-02-23 00:00:00,22120
1957,725,2025-01-23 00:00:00,30684
1958,762,2023-07-18 00:00:00,53819
1959,596,2024-04-07 00:00:00,32836
1960,487,2024-03-12 00:00:00,3337
1961,383,2023-11-06 00:00:00,4646
1962,406,2024-08-18 00:00:00,40625
1963,388,2025-01-23 00:00:00,1060
1964,525,2023-10-08 00:00:00,44330
1965,557,2023-11-19 00:00:00,38119
1966,639,2025-02-02 00:00:00,30716
1967,938,2024-12-02 00:00:00,35259
1968,626,2023-06-01 00:00:00,34982
1969,945,2023-10-29 00:00:00,0
1970,276,2023-10-05 00:00:00,24307
1971,500,2024-10-12 00:00:00,42559
1972,717,2024-11-18 00:00:00,35420
1973,337,2023-01-08 00:00:00,12488
1974,950,2025-03-17 00:00:00,21807
1975,932,2023-08-23 00:00:00,0
1976,481,2024-11-05 00:00:00,14204
1977,897,2024-07-14 00:00:00,19595
1978,911,2023-10-29 00:00:00,37593
1979,973,2023-02-07 00:00:00,28354
1980,273,2023-05-16 00:00:00,23191
1981,920,2025-04-01 00:00:00,9516
1982,58,2024-02-25 00:00:00,0
1983,328,2023-08-07 00:00:00,46066
1984,731,2023-12-14 00:00:00,22247
1985,109,2025-03-18 00:00:00,15036
1986,279,2024-06-29 00:00:00,14852
1987,686,2025-05-13 00:00:00,38671
1988,328,2023-03-20 00:00:00,25797
1989,776,2025-01-17 00:00:00,21385
1990,315,2025-06-13 00:00:00,25211
1991,474,2023-09-30 00:00:00,27554
1992,111,2023-06-10 00:00:00,1356
1993,699,2024-11-17 00:00:00,24482
1994,781,2025-05-27 00:00:00,14843
1995,935,2023-11-04 00:00:00,5586
1996,229,2024-01-09 00:00:00,23388
1997,497,2025-01-02 00:00:00,26080
1998,156,2023-01-09 00:00:00,3082
1999,473,2025-03-11 00:00:00,23912
2000,701,2024-03-19 00:00:00,7107
2001,272,2023-04-23 00:00:00,3865
2002,887,2023-07-24 00:00:00,558
2003,2,2024-02-09 00:00:00,20849
2004,758,2024-11-28 00:00:00,3243
2005,722,2025-05-02 00:00:00,21382
2006,511,2023-07-16 00:00:00,17252
2007,913,2025-02-16 00:00:00,23037
2008,286,2025-02-12 00:00:00,28960
2009,871,2025-01-29 00:00:00,8696
2010,13,2023-04-25 00:00:00,15713
2011,608,2023-05-01 00:00:00,30576
2012,498,2024-10-14 00:00:00,25735
2013,733,2023-03-06 00:00:00,26781
2014,238,2023-10-03 00:00:00,9770
2015,94,2025-04-04 00:00:00,27089
2016,338,2023-08-27 00:00:00,16184
2017,781,2023-10-29 00:00:00,6652
2018,171,2024-01-27 00:00:00,11686
2019,981,2024-06-05 00:00:00,18933
2020,606,2024-01-04 00:00:00,24624
2021,661,2023-08-21 00:00:00,18417
2022,624,2023-07-14 00:00:00,35180
2023,567,2023-01-12 00:00:00,19600
2024,849,2024-11-19 00:00:00,12350
2025,936,2023-06-26 00:00:00,59637
2026,467,2023-08-05 00:00:00,28474
2027,628,2023-01-11 00:00:00,36427
2028,143,2024-03-21 00:00:00,37914
2029,201,2024-09-21 00:00:00,52523
2030,180,2023-06-13 00:00:00,16711
2031,714,2024-07-04 00:00:00,38801
2032,364,2023-02-22 00:00:00,18278
2033,479,2023-08-06 00:00:00,4993
2034,565,2024-12-18 00:00:00,8616
2035,471,2025-04-03 00:00:00,0
2036,384,2023-12-26 00:00:00,41893
2037,692,2024-01-20 00:00:00,45920
2038,926,2023-02-25 00:00:00,6712
2039,417,2023-04-28 00:00:00,43508
2040,825,2025-06-18 00:00:00,4470
2041,308,2023-09-10 00:00:00,10442
2042,649,2025-03-08 00:00:00,9540
2043,694,2025-02-18 00:00:00,41608
2044,367,2025-03-13 00:00:00,9648
2045,1,2025-04-24 00:00:00,37670
