OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
8353,3764,15,4,2117
8354,4735,47,4,356
8355,1056,5,5,2936
8356,334,54,2,2404
8357,3597,24,5,2306
8358,892,11,1,3942
8359,2988,119,5,4398
8360,4448,33,2,2137
8361,1363,87,4,4883
8362,926,74,4,4277
8363,2444,57,1,1569
8364,2578,52,3,1148
8365,3981,64,5,4213
8366,2406,43,1,3668
8367,1420,92,4,1060
8368,2876,103,2,4216
8369,60,81,2,1271
8370,2525,44,3,2785
8371,3798,90,3,3084
8372,2660,89,4,835
8373,4097,36,3,732
8374,1579,12,3,4641
8375,4407,56,2,386
8376,3106,3,5,4860
8377,708,50,2,1448
8378,1781,29,2,4343
8379,2414,108,4,2368
8380,4954,120,4,4423
8381,3407,88,5,4501
8382,2162,83,1,278
8383,3540,77,3,2011
8384,609,16,3,1599
8385,309,40,2,2097
8386,4308,27,2,4612
8387,2365,70,5,2757
8388,185,42,3,2775
8389,246,57,2,2270
8390,239,10,2,2432
8391,520,38,4,4089
8392,3908,8,1,2854
8393,277,18,5,2150
8394,4029,96,1,361
8395,4310,17,1,1594
8396,606,58,5,431
8397,4574,106,3,4456
8398,4604,66,2,2919
8399,4054,44,5,4642
8400,2713,84,2,4968
8401,142,74,4,2716
8402,3662,9,1,2742
8403,2370,48,4,4395
8404,1718,39,1,4863
8405,4557,105,3,1258
8406,4766,89,5,393
8407,3428,89,3,3024
8408,2325,88,1,4280
8409,1845,6,4,392
8410,400,30,1,1261
8411,4764,74,3,510
8412,2564,103,3,608
8413,1523,95,4,4055
8414,1335,18,4,3389
8415,2624,43,3,4813
8416,239,33,1,2239
8417,3216,53,1,4979
8418,3648,56,5,1493
8419,1617,19,3,2718
8420,2430,87,5,4966
8421,3653,69,3,2076
8422,1722,26,5,806
8423,1273,29,2,1398
8424,3140,24,1,3051
8425,2879,6,1,3958
8426,1536,54,2,3207
8427,536,39,4,4819
8428,949,119,2,840
8429,4959,4,1,4392
8430,2643,58,3,3999
8431,3942,48,5,2437
8432,1022,60,1,4961
8433,434,106,2,1534
8434,1404,26,3,1421
8435,3512,79,1,1110
8436,2936,77,2,4283
8437,4879,40,1,275
8438,4265,86,2,2425
8439,4805,77,2,1420
8440,3334,56,1,2571
8441,1603,39,3,1539
8442,229,81,1,4228
8443,4523,100,1,308
8444,4218,39,3,347
8445,2197,48,1,3549
8446,2900,25,5,2994
8447,111,34,5,3874
8448,1245,21,5,889
8449,4160,25,2,4180
8450,2686,89,4,4213
8451,3802,22,1,2360
8452,3868,23,4,1846
8453,1378,25,5,2661
8454,1772,78,3,1217
8455,13,78,5,956
8456,4335,26,1,3069
8457,3262,104,4,2954
8458,663,30,4,1140
8459,3093,90,2,3302
8460,694,38,3,397
8461,3391,86,5,1097
8462,1182,103,3,2944
8463,3019,103,1,3301
8464,1505,34,2,2763
8465,1903,89,5,3441
8466,4172,100,1,2415
8467,329,77,3,4695
8468,1440,93,2,3658
8469,3847,106,5,1013
8470,4168,73,3,4412
8471,225,15,5,3528
8472,2521,95,2,4841
8473,3715,44,2,1104
8474,2408,91,3,1409
8475,811,95,5,2693
8476,3118,10,4,2870
8477,4774,115,1,3502
8478,3291,117,2,2840
8479,4387,37,5,4979
8480,2252,7,3,1021
8481,4662,32,3,1820
8482,2530,116,2,3168
8483,4607,11,2,3283
8484,924,48,4,1615
8485,3053,109,3,3709
8486,16,92,5,2409
8487,3597,68,1,4842
8488,2404,48,1,3952
8489,4452,45,4,2836
8490,4926,95,5,1233
8491,4011,93,1,1602
8492,2647,33,1,4819
8493,1102,118,5,1736
8494,2976,4,5,1909
8495,1091,47,2,366
8496,2907,90,1,4973
8497,1747,53,1,767
8498,4310,31,4,153
8499,1721,31,2,2921
8500,449,27,2,4045
8501,3013,89,1,4590
8502,3505,48,3,4707
8503,1569,36,3,900
8504,3187,49,5,4520
8505,3492,31,2,4291
8506,2547,107,1,2126
8507,4806,101,1,273
8508,4476,109,1,4539
8509,1048,44,4,154
8510,4635,59,3,809
8511,4849,23,4,1740
8512,4631,99,1,1914
8513,4769,68,1,1813
8514,1065,92,2,2449
8515,3822,42,2,3376
8516,568,105,3,4415
8517,1437,42,5,4623
8518,4511,13,1,4336
8519,4545,1,2,2602
8520,4706,76,3,4353
8521,2706,107,4,204
8522,2484,53,1,2889
8523,4801,40,5,2049
8524,4830,90,3,4484
8525,3780,119,5,4827
8526,4896,46,1,1308
8527,2795,110,3,4474
8528,1861,116,2,3095
8529,3337,87,5,4420
8530,1891,113,4,2006
8531,4827,22,4,3993
8532,4292,115,5,1810
8533,1098,52,1,3348
8534,1639,120,1,4279
8535,1659,28,1,1691
8536,1126,53,4,2239
8537,264,117,4,107
8538,2993,63,2,3833
8539,161,17,1,3745
8540,1257,64,4,1754
8541,4866,6,4,578
8542,311,14,1,4303
8543,227,114,1,4027
8544,273,17,4,3797
8545,4413,38,5,2384
8546,1923,69,4,2114
8547,3158,13,2,2676
8548,2339,112,3,1727
8549,1602,53,1,4824
8550,3719,9,2,1510
8551,2423,44,5,1342
8552,1926,106,3,1272
8553,567,26,4,2201
8554,2916,77,1,1981
8555,252,19,4,3284
8556,2355,48,2,526
8557,3502,81,1,2645
8558,4771,80,4,1415
8559,2312,30,1,610
8560,2116,32,2,540
8561,1603,78,4,1755
8562,3271,112,3,3774
8563,514,120,5,2869
8564,442,79,4,3144
8565,1,76,1,2757
8566,903,101,4,4985
8567,1221,75,1,3707
8568,2322,69,2,495
8569,856,120,5,3246
8570,1018,120,1,927
8571,2221,11,4,3690
8572,4681,98,2,3104
8573,3505,83,3,4760
8574,4551,26,4,891
8575,196,26,5,602
8576,4695,17,2,3992
8577,1333,95,4,4976
8578,4652,83,1,4529
8579,1518,44,1,4686
8580,4535,84,1,2148
8581,2698,23,4,2774
8582,4455,25,5,3508
8583,3108,92,1,2334
8584,1058,37,4,4121
8585,2706,76,4,3602
8586,2064,112,5,3710
8587,2793,65,2,4144
8588,421,2,2,2270
8589,4649,74,4,4747
8590,2815,98,2,1342
8591,2841,32,3,1539
8592,1032,89,5,3937
8593,1492,74,4,1309
8594,4976,55,2,3735
8595,1886,50,2,3376
8596,4948,65,5,4531
8597,510,32,1,3973
8598,1860,37,2,489
8599,1859,76,5,1802
8600,914,113,1,1635
8601,2066,115,4,2097
8602,2967,82,1,1897
8603,4890,94,2,4421
8604,3838,13,4,1944
8605,1597,54,4,2660
8606,4443,3,1,128
8607,1056,85,4,4799
8608,1024,42,1,1080
8609,3205,78,1,3154
8610,576,40,1,3683
8611,199,74,5,1758
8612,1366,66,2,4920
8613,1999,60,4,4884
8614,1017,109,3,2704
8615,3619,101,2,4061
8616,26,11,3,2426
8617,1559,120,1,939
8618,3725,1,4,2514
8619,3459,26,2,4526
8620,3357,42,3,496
8621,2368,62,3,484
8622,471,61,3,3682
8623,2468,77,2,4078
8624,4747,92,5,2705
8625,886,100,1,4458
8626,876,85,4,3266
8627,942,62,3,1043
8628,3042,74,2,1885
8629,572,12,3,946
8630,4150,110,2,1581
8631,605,27,5,3215
8632,4421,67,3,1486
8633,3530,28,3,2305
8634,4981,66,4,1380
8635,4361,28,2,1698
8636,382,115,2,2082
8637,1237,95,5,412
8638,2381,107,3,3959
8639,3780,21,4,2264
8640,2106,7,1,1799
8641,1518,114,4,3168
8642,1534,95,4,1878
8643,3295,14,4,4369
8644,3441,39,4,3802
8645,3490,118,3,848
8646,3946,103,4,1907
8647,4643,119,2,1633
8648,871,73,2,3896
8649,2151,87,4,2381
8650,3233,62,2,3522
8651,3232,12,3,2309
8652,3767,93,1,3762
8653,4961,38,4,2838
8654,3208,58,2,391
8655,4494,56,2,4322
8656,4488,39,3,2840
8657,3827,86,3,2050
8658,1613,4,1,2535
8659,1078,48,5,2927
8660,1301,7,5,280
8661,2159,60,5,1270
8662,2272,40,1,2843
8663,2530,8,4,1235
8664,3261,116,5,1810
8665,364,58,5,2444
8666,846,57,2,4886
8667,3033,35,2,4757
8668,1328,73,4,4074
8669,3163,115,3,3603
8670,392,13,1,4050
8671,3256,39,5,2458
8672,2060,84,1,489
8673,3238,21,2,3158
8674,2047,47,1,4725
8675,4242,83,2,258
8676,1306,2,1,1779
8677,2895,44,2,3650
8678,2033,104,1,329
8679,765,30,5,1825
8680,499,87,5,3508
8681,3369,55,4,4887
8682,2945,40,1,4328
8683,3805,77,3,1780
8684,4214,97,4,1395
8685,4461,96,1,2680
8686,136,92,3,3976
8687,1101,24,5,3084
8688,1872,42,5,1923
8689,4034,28,5,2428
8690,4114,94,3,458
8691,4013,117,2,1112
8692,205,120,1,2994
8693,4595,105,4,2795
8694,2372,93,4,4196
8695,4691,98,5,4141
8696,562,51,2,2462
8697,3315,22,1,1369
8698,3961,89,1,1363
8699,2527,78,4,3443
8700,2212,74,4,947
8701,2372,74,4,4984
8702,4736,8,1,2461
8703,2682,14,4,3740
8704,2807,45,1,2286
8705,3770,38,5,597
8706,2256,32,2,2268
8707,4411,117,4,2511
8708,901,62,1,1621
8709,1751,109,5,4356
8710,4900,96,3,763
8711,3296,67,5,1066
8712,3160,84,2,649
8713,1453,61,5,1173
8714,1244,13,4,4942
8715,2323,119,4,2236
8716,1671,87,3,992
8717,2028,83,1,2868
8718,1769,80,5,1348
8719,3664,100,3,2533
8720,2303,99,4,1290
8721,1170,47,1,1837
8722,4711,111,1,753
8723,2433,114,2,436
8724,387,54,4,4785
8725,2431,71,1,534
8726,3349,52,2,1371
8727,1406,101,2,4682
8728,124,72,4,1931
8729,3998,25,1,1600
8730,3453,23,1,2256
8731,3897,74,5,1867
8732,1625,30,1,4738
8733,1182,97,2,904
8734,728,11,3,2092
8735,3885,35,4,4878
8736,3671,27,3,3280
8737,1142,117,1,2411
8738,2376,67,2,4485
8739,4032,47,3,4340
8740,359,113,4,628
8741,3743,50,5,2485
8742,2845,8,3,1688
8743,4539,55,5,4082
8744,2212,77,1,1744
8745,973,42,1,1692
8746,361,67,4,3831
8747,2633,20,5,3708
8748,3191,110,5,177
8749,4949,45,4,4294
8750,1625,35,3,2793
8751,3929,77,4,1438
8752,1757,20,1,3394
8753,241,24,5,3123
8754,4762,57,2,2920
8755,976,55,2,4974
8756,4319,9,1,4025
8757,2314,94,5,2187
8758,1306,89,5,4671
8759,788,16,4,1237
8760,2429,119,3,778
8761,556,55,4,4727
8762,2110,72,2,329
8763,4943,108,5,2928
8764,2650,58,3,2223
8765,1560,64,4,2412
8766,4236,92,3,3432
8767,1364,76,2,1492
8768,3960,115,3,3835
8769,590,88,5,2124
8770,1750,49,3,4277
8771,541,29,3,1760
8772,2423,79,4,329
8773,291,118,3,2793
8774,2091,82,3,1721
8775,3936,7,2,1678
8776,3959,77,3,3887
8777,3860,83,4,380
8778,1256,112,4,2615
8779,8,107,5,4725
8780,1658,69,2,2555
8781,4579,90,1,4418
8782,4429,2,5,868
8783,1257,33,3,3186
8784,3951,48,2,645
8785,1040,37,5,3351
8786,2117,89,4,4346
8787,685,89,2,4962
8788,4019,103,2,113
8789,1798,30,3,1501
8790,1825,41,2,2354
8791,3535,4,2,2766
8792,63,83,1,2882
8793,261,91,3,4975
8794,3572,116,2,1198
8795,3193,111,2,3304
8796,4954,39,1,530
8797,1489,24,1,894
8798,1131,50,4,4066
8799,4276,37,3,3607
8800,355,53,1,307
8801,2775,25,2,2251
8802,589,93,1,2611
8803,605,31,5,4665
8804,2229,109,4,679
8805,174,99,4,4445
8806,354,92,3,4798
8807,3291,38,4,2930
8808,434,58,3,4598
8809,2953,108,5,2866
8810,259,53,2,3088
8811,868,114,5,4205
8812,2607,50,3,1733
8813,3646,4,3,4194
8814,596,92,3,1620
8815,394,52,2,3581
8816,4432,31,3,3448
8817,2111,87,5,195
8818,3865,78,2,3984
8819,4140,92,5,3610
8820,2201,14,2,1631
8821,3998,1,3,4975
8822,3854,43,2,714
8823,4950,96,1,3586
8824,3755,118,5,4326
8825,4371,59,1,2245
8826,3430,61,1,1159
8827,4522,41,3,3117
8828,4579,18,3,1872
8829,214,60,1,2094
8830,2127,69,2,1766
8831,139,106,3,2841
8832,4194,79,5,4223
8833,3961,59,1,2816
8834,664,42,5,621
8835,2833,80,5,1022
8836,1074,100,5,4130
8837,4575,36,1,4304
8838,4023,40,4,2755
8839,162,30,3,4853
8840,1501,102,5,1304
8841,3179,87,1,4405
8842,4491,11,4,3220
8843,4897,25,1,1596
8844,186,45,3,4861
8845,4654,51,1,4968
8846,1981,43,2,428
8847,4542,66,2,4091
8848,3989,99,5,1564
8849,830,47,1,3292
8850,3520,24,1,2134
8851,3512,77,5,3690
8852,3329,106,5,602
8853,3349,37,4,588
8854,2486,56,1,3937
8855,4612,94,3,1526
8856,1226,75,3,1699
8857,4852,87,3,1934
8858,2845,46,5,4860
8859,2734,28,5,1140
8860,4421,93,5,138
8861,3997,52,3,2812
8862,2671,15,4,3014
8863,4783,45,2,138
8864,1499,58,1,286
8865,1689,67,2,849
8866,2448,73,1,2931
8867,868,72,5,2509
8868,4313,111,3,4657
8869,3009,119,2,768
8870,3525,97,5,2853
8871,2013,98,1,4973
8872,240,73,2,2149
8873,48,117,2,3646
8874,4050,81,2,4848
8875,3458,41,2,281
8876,3280,65,2,3341
8877,3229,40,5,1076
8878,1249,5,1,2454
8879,1168,94,1,3023
8880,3491,75,4,2196
8881,4971,28,3,1545
8882,1898,38,2,1408
8883,3537,81,1,479
8884,2180,114,3,1955
8885,4721,87,3,4986
8886,1971,18,5,4699
8887,4697,37,2,4979
8888,2721,27,4,655
8889,2382,25,3,4767
8890,1944,69,5,1322
8891,3147,83,2,208
8892,3484,27,1,164
8893,3697,77,4,3300
8894,2826,54,2,2415
8895,1828,7,5,1532
8896,223,90,5,2234
8897,1747,78,5,4162
8898,530,27,5,4027
8899,134,59,5,3565
8900,3804,72,4,2597
8901,4487,31,3,3076
8902,102,99,3,840
8903,3724,91,1,570
8904,2729,68,3,1765
8905,2546,106,5,3815
8906,2559,4,3,4090
8907,3042,18,3,4960
8908,2001,63,5,209
8909,949,87,4,3980
8910,1569,96,5,4489
8911,4937,76,3,2362
8912,2054,52,3,1059
8913,3006,84,1,1659
8914,194,111,5,1216
8915,742,63,1,780
8916,3907,45,1,1151
8917,2960,12,2,3873
8918,4569,8,1,4461
8919,2264,118,3,4480
8920,3421,22,3,2050
8921,2924,91,2,4794
8922,3255,41,2,4862
8923,3240,116,5,2028
8924,3866,41,2,2167
8925,38,81,4,3935
8926,1699,57,3,2008
8927,4567,32,3,1471
8928,4027,97,2,4245
8929,3214,95,2,2214
8930,1784,55,3,3060
8931,1967,6,2,3270
8932,103,39,5,4856
8933,42,9,2,2092
8934,2995,106,2,3331
8935,3219,32,5,4223
8936,2991,36,5,2613
8937,4289,16,5,1961
8938,3370,12,3,1321
8939,1062,41,2,2413
8940,2550,67,5,869
8941,1677,58,5,3662
8942,3690,91,3,1532
8943,3998,91,4,2057
8944,326,9,2,2404
8945,1121,17,4,1459
8946,108,110,4,1356
8947,2679,5,5,172
8948,335,26,3,1282
8949,2040,85,2,582
8950,804,1,2,1339
8951,1849,1,2,2342
8952,767,35,4,3483
8953,3528,9,1,502
8954,2307,87,3,864
8955,2830,38,1,1935
8956,1489,105,4,2689
8957,4130,4,5,903
8958,3567,52,1,4301
8959,2374,19,1,4317
8960,837,101,3,3102
8961,3310,5,4,2862
8962,3613,92,3,2919
8963,4835,110,5,3224
8964,2792,106,2,3295
8965,4213,119,4,409
8966,3984,48,5,3927
8967,3769,87,5,4752
8968,1505,63,1,3060
8969,2451,38,3,2356
8970,3045,52,1,534
8971,2034,87,1,3223
8972,1700,46,2,949
8973,2281,82,3,206
8974,1308,93,2,2771
8975,2528,92,5,219
8976,3839,9,2,3134
8977,976,103,5,4909
8978,2057,50,1,1992
8979,4811,74,2,2261
8980,2427,66,3,3816
8981,3675,77,2,859
8982,2429,38,5,1746
8983,4940,27,4,4649
8984,3734,119,3,331
8985,360,105,5,1694
8986,2224,20,4,661
8987,485,104,3,1906
8988,1429,62,4,975
8989,2081,74,1,1738
8990,696,16,1,1092
8991,4661,79,2,3835
8992,202,13,2,1656
8993,3858,114,2,4453
8994,1199,102,2,4918
8995,1268,20,4,2576
8996,2971,24,3,3671
8997,74,105,3,776
8998,96,50,2,3856
8999,4269,7,1,524
9000,3478,87,5,1700
9001,2203,88,2,1440
9002,258,29,2,729
9003,3659,5,1,4329
9004,4426,107,5,3108
9005,2807,109,4,2165
9006,4257,35,4,4563
9007,186,65,5,267
9008,143,100,5,4105
9009,3354,115,4,4112
9010,640,82,2,116
9011,3750,70,2,1645
9012,2075,87,1,1630
9013,3969,74,5,3913
9014,202,7,2,1597
9015,3093,44,2,642
9016,3166,72,1,826
9017,3080,13,5,478
9018,4568,94,1,4535
9019,2103,82,1,4402
9020,911,78,4,3593
9021,1572,75,1,3563
9022,3449,106,5,945
9023,2160,38,2,3952
9024,4326,13,2,4921
9025,2545,54,4,773
9026,1330,106,5,3620
9027,3614,44,2,3139
9028,461,97,1,2157
9029,807,114,3,4545
9030,3700,13,3,837
9031,2274,25,3,4058
9032,59,24,3,4412
9033,2476,29,1,3549
9034,4824,100,2,1824
9035,1156,70,4,2753
9036,498,18,1,1161
9037,4326,92,2,4783
9038,4429,5,5,1418
9039,3977,18,2,929
9040,1608,63,2,3685
9041,721,37,2,3321
9042,1275,71,1,3484
9043,3868,55,2,2247
9044,691,73,2,1402
9045,4024,99,5,3175
9046,4153,12,5,4905
9047,3438,52,3,2060
9048,2356,57,1,1800
9049,750,46,2,3120
9050,3052,104,3,1124
9051,4774,44,3,699
9052,3565,103,1,1541
9053,4656,24,3,4205
9054,1705,9,3,2522
9055,3446,12,1,745
9056,4445,100,4,2091
9057,2378,101,3,3296
9058,3232,9,5,3472
9059,2216,103,3,4847
9060,886,110,1,1746
9061,865,116,1,3241
9062,3495,22,4,4419
9063,3055,17,4,1854
9064,786,33,5,850
9065,457,47,5,942
9066,345,88,3,3514
9067,554,15,4,3528
9068,788,93,5,3610
9069,1820,96,3,2403
9070,705,33,2,2814
9071,4908,93,3,1605
9072,953,15,5,1527
9073,815,27,3,3954
9074,1549,98,2,2842
9075,144,61,5,4171
9076,2778,68,3,3374
9077,3767,113,5,2708
9078,4959,112,3,2474
9079,3826,82,1,2564
9080,1217,85,5,3905
9081,1808,48,5,4035
9082,4471,8,5,1483
9083,4773,6,5,3720
9084,2740,63,3,3376
9085,1290,118,4,3050
9086,556,84,3,379
9087,863,2,2,4078
9088,2486,115,1,2370
9089,4977,109,3,2255
9090,2356,22,3,783
9091,966,118,5,701
9092,2396,21,2,2143
9093,476,6,5,1632
9094,1339,96,5,1060
9095,525,70,4,3177
9096,2572,13,1,606
9097,562,1,4,1922
9098,3703,22,5,1294
9099,4665,117,1,974
9100,1206,24,3,2415
9101,4034,64,2,4388
9102,3848,41,4,2903
9103,4202,94,2,2907
9104,2239,22,5,2217
9105,1161,61,1,3290
9106,4796,108,3,3888
9107,3826,12,1,4705
9108,72,90,2,833
9109,755,4,2,4655
9110,3853,83,3,1761
9111,905,80,3,4653
9112,52,12,1,4762
9113,2622,33,4,4234
9114,3191,119,1,1069
9115,3949,21,2,361
9116,1288,100,1,4379
9117,4781,73,5,4715
9118,1773,103,1,3699
9119,3903,106,1,4059
9120,3921,109,5,485
9121,950,72,2,4448
9122,3139,84,3,1134
9123,2417,74,1,1639
9124,2280,96,4,1906
9125,1426,92,3,4263
9126,1585,74,4,2574
9127,1047,72,1,2156
9128,2166,52,4,4732
9129,4024,47,3,1700
9130,1177,97,4,3787
9131,2161,59,4,4890
9132,1032,47,3,900
9133,3289,56,3,2169
9134,4527,113,3,3375
9135,1316,13,3,4350
9136,893,44,5,3694
9137,107,35,1,2957
9138,3081,119,3,1585
9139,745,115,2,4273
9140,622,29,4,4914
9141,4241,56,3,4958
9142,821,5,3,4252
9143,412,67,1,438
9144,114,53,3,373
9145,2447,101,5,4061
9146,3347,120,2,1992
9147,4220,60,2,3856
9148,86,105,3,4628
9149,4143,6,1,2538
9150,1573,48,3,2021
9151,2006,106,4,3513
9152,4080,80,2,1383
9153,804,35,4,4191
9154,3335,18,5,2321
9155,3350,11,2,1847
9156,1070,51,2,3366
9157,2670,23,5,3612
9158,4142,47,4,3478
9159,2772,75,3,4503
9160,4636,59,1,2742
9161,4183,57,4,655
9162,1409,93,5,2354
9163,3741,118,5,1240
9164,265,56,5,3904
9165,3849,106,2,1885
9166,3094,27,3,1213
9167,4799,73,2,3199
9168,1474,35,2,3715
9169,4282,55,2,1340
9170,326,9,5,3992
9171,1207,18,4,170
9172,4493,44,1,4225
9173,1505,119,1,2968
9174,3535,21,3,4866
9175,1441,56,3,1644
9176,956,48,5,2470
9177,555,100,1,2517
9178,3255,1,4,1279
9179,4140,27,5,2813
9180,4997,45,3,1206
9181,4578,63,5,2552
9182,2037,58,3,4808
9183,1287,40,1,3451
9184,1198,63,5,380
9185,4662,38,2,1815
9186,2268,29,3,1213
9187,3630,40,2,2276
9188,3466,19,3,4504
9189,772,88,2,2087
9190,2457,56,1,4680
9191,471,44,1,3278
9192,1371,65,4,3121
9193,3133,100,4,3170
9194,672,87,4,1628
9195,1175,13,5,2939
9196,111,30,3,4478
9197,3560,49,5,1230
9198,1027,115,4,3504
9199,3555,115,3,4456
9200,3234,118,5,3401
9201,4440,101,1,2029
9202,1473,75,3,4416
9203,2380,63,4,792
9204,4873,71,1,2545
9205,2972,35,3,813
9206,2382,11,5,2944
9207,3291,49,4,4825
9208,4754,107,5,4824
9209,1834,111,1,2856
9210,454,115,1,1829
9211,741,40,1,1927
9212,2381,112,3,1621
9213,2358,21,4,400
9214,1444,47,1,4192
9215,3681,3,5,1128
9216,1749,30,4,4018
9217,2402,88,5,1919
9218,4920,102,5,4222
9219,3172,67,1,1810
9220,4241,62,4,3286
9221,2007,37,2,4573
9222,1787,97,3,4292
9223,1410,22,2,1259
9224,1763,31,3,487
9225,910,46,4,2003
9226,761,76,1,4359
9227,3241,45,4,1998
9228,2690,14,2,1538
9229,531,12,5,4876
9230,1360,119,3,1101
9231,3819,63,3,1259
9232,2028,91,2,4353
9233,2561,77,1,912
9234,2178,88,4,1489
9235,1538,38,2,3110
9236,1274,117,4,2496
9237,2782,47,1,4589
9238,947,54,5,1447
9239,1299,55,4,3095
9240,2512,48,1,1637
9241,2189,73,2,1586
9242,882,72,5,3246
9243,1848,101,5,1882
9244,1976,15,5,2648
9245,4269,71,3,1850
9246,4569,88,1,2113
9247,2965,113,4,2335
9248,3064,16,2,3664
9249,3129,88,5,4560
9250,498,43,5,2648
9251,2217,7,5,2324
9252,989,43,1,4824
9253,2609,28,2,1069
9254,2476,66,1,372
9255,4515,98,2,1686
9256,1371,60,4,2924
9257,3589,102,3,3618
9258,2503,3,2,2488
9259,4810,1,1,4120
9260,179,31,1,4700
9261,1930,56,1,3920
9262,2549,87,3,2884
9263,4835,84,2,728
9264,112,80,2,4445
9265,3220,46,2,4707
9266,715,32,2,444
9267,1402,81,5,4742
9268,2925,18,5,655
9269,1382,68,1,4110
9270,3128,35,5,3019
9271,4909,104,2,559
9272,3012,100,2,2888
9273,1209,23,5,2911
9274,3126,79,4,2635
9275,37,13,1,3215
9276,1829,78,3,2649
9277,3061,14,1,159
9278,3342,37,1,4772
9279,3942,5,1,3285
9280,810,22,5,1894
9281,3073,28,1,4544
9282,4119,109,2,2064
9283,1527,4,1,4869
9284,3520,50,2,1593
9285,4892,102,5,4871
9286,496,29,5,2696
9287,4996,37,1,4333
9288,425,35,2,2765
9289,2748,20,2,4276
9290,2066,35,2,4498
9291,1983,99,2,3169
9292,1469,84,3,2556
9293,3801,2,5,2867
9294,1234,116,2,2512
9295,1798,58,3,3162
9296,565,18,3,2236
9297,3020,94,5,4440
9298,1305,106,4,1903
9299,133,56,1,1196
9300,449,64,5,3848
9301,1831,117,4,310
9302,2159,93,1,633
9303,3627,103,1,1040
9304,850,52,1,4037
9305,3963,22,3,1365
9306,1481,93,2,111
9307,901,60,1,2101
9308,4855,110,2,616
9309,1540,10,1,4989
9310,1900,84,3,4542
9311,2945,80,1,2167
9312,4958,6,5,1824
9313,3245,81,4,2283
9314,515,6,1,4641
9315,1592,86,4,272
9316,84,82,4,4354
9317,3743,96,3,1914
9318,4894,28,4,1775
9319,2128,42,3,103
9320,1602,74,1,1710
9321,4618,41,2,2893
9322,1223,63,3,2520
9323,4330,22,4,4477
9324,1843,92,4,2890
9325,2292,79,1,2430
9326,1590,107,3,1600
9327,2897,29,1,4430
9328,4489,71,3,1825
9329,9,114,2,4028
9330,4709,34,5,4533
9331,715,96,1,555
9332,1928,2,4,4069
9333,110,26,1,2018
9334,4930,109,3,1482
9335,266,75,1,4605
9336,3224,89,2,2088
9337,955,19,3,657
9338,1350,20,4,4657
9339,1575,33,4,4386
9340,2224,81,3,4090
9341,3832,116,2,1268
9342,3256,94,1,1467
9343,1059,82,5,3787
9344,1958,96,4,1699
9345,4945,104,2,256
9346,3148,109,2,3479
9347,2520,4,2,1147
9348,3654,32,1,1030
9349,2571,19,2,1224
9350,2928,3,2,1381
9351,3888,102,3,4856
9352,888,92,3,1228
9353,745,61,2,3752
9354,3515,38,2,2182
9355,2931,118,3,4534
9356,2680,6,1,4915
9357,176,56,3,1276
9358,566,40,3,605
9359,3218,81,3,324
9360,4358,106,3,3938
9361,4627,120,5,4152
9362,1395,69,4,279
9363,1221,83,1,4614
9364,948,107,1,1428
9365,585,42,2,4851
9366,2863,99,5,841
9367,1621,86,2,4509
9368,3356,88,1,3989
9369,2350,74,1,407
9370,3192,2,2,1366
9371,3208,28,4,1368
9372,2577,105,2,3780
9373,532,101,4,3128
9374,1232,117,4,4147
9375,1994,17,3,1153
9376,1698,70,1,1743
9377,3371,107,3,2128
9378,1546,69,1,2873
9379,3166,39,3,2125
9380,1438,7,4,2130
9381,371,32,3,3108
9382,4505,4,5,2763
9383,617,21,3,2108
9384,4167,106,3,4693
9385,4015,32,3,1762
9386,4180,120,5,3514
9387,2257,82,1,132
9388,4355,97,3,2381
9389,3311,14,1,629
9390,932,70,2,4623
9391,2330,75,4,1389
9392,394,46,2,1418
9393,2466,20,5,1563
9394,3278,93,5,1684
9395,1930,58,1,669
9396,626,99,1,250
9397,4658,80,3,444
9398,2880,48,2,1759
9399,3167,7,1,1033
9400,3423,40,1,4816
9401,2110,59,1,4345
9402,1166,36,4,4940
9403,2782,44,1,4462
9404,1892,108,4,4342
9405,3183,31,5,1608
9406,1640,42,3,3675
9407,782,44,2,2651
9408,4693,43,1,1111
9409,2057,43,4,4266
9410,2324,47,1,2408
9411,2275,6,1,4891
9412,2234,93,4,960
9413,2639,91,1,1534
9414,3288,107,2,1539
9415,2481,66,5,3516
9416,2617,120,3,4053
9417,356,86,1,4678
9418,4488,9,4,1561
9419,4675,11,2,261
9420,3347,80,1,738
9421,3523,109,5,1157
9422,2468,77,5,1553
9423,164,118,4,4926
9424,3635,118,1,2884
9425,4734,18,1,3467
9426,3664,117,1,4367
9427,3255,25,5,3335
9428,3382,97,1,4394
9429,2065,116,1,2197
9430,4266,74,1,1565
9431,3985,58,1,4525
9432,3888,30,4,4489
9433,340,115,5,2427
9434,4822,113,3,4559
9435,3782,1,4,4141
9436,3591,63,1,2718
9437,1934,97,3,4349
9438,1646,113,2,1854
9439,4229,79,3,797
9440,2688,29,4,4057
9441,4919,66,5,4467
9442,2127,75,4,2590
9443,4442,53,5,612
9444,4705,98,5,908
9445,639,116,5,1138
9446,1225,105,2,643
9447,3706,19,3,3876
9448,3911,66,4,2401
9449,4246,112,4,4941
9450,1550,84,5,809
9451,4146,105,2,1413
9452,1506,52,2,4501
9453,4431,31,1,4367
9454,1376,60,2,4523
9455,668,117,5,4348
9456,2375,68,5,2855
9457,4091,93,3,4802
